3745,Dr. Karen Gutierrez MD,5000
1343,Bobby Rose,5000
3095,Stephen Barry,5000
3606,James Sloan,5000
286,Joshua Gonzalez,5000
1345,Tyler Adams,5000
4807,Toni Gilbert,5000
506,Kathleen Hunter,5000
803,Crystal White,5000
1366,Edward Sanchez,5000
2678,Abigail Pennington,5000
4450,Jeff Blake,5000
230,Alicia Moore,5000
478,Carlos Pacheco,5000
4677,John Gibbs,5000
2589,John Molina,5000
3763,William Wells,5000
3113,Jennifer Bautista,5000
3940,Cindy Hood,5000
3089,Lori Thompson DDS,5000
4876,Christian Estrada,5000
492,Miranda Parker,5000
2155,James Moran,5000
2071,Benjamin James,5000
3739,John White,5000
4183,Sean Gilmore,5000
2147,Julie Smith,5000
3106,Katherine Hale,5000
228,Joshua Taylor,5000
4695,Matthew Rodriguez,10000
1891,Nancy Kaufman,10000
2150,Angela Robertson,10000
4666,Elizabeth Newman,10000
971,Mrs. Nancy Diaz,10000
955,Joseph Davenport,10000
2121,Cynthia Padilla,10000
4699,Robert Brown,10000
4238,Allison Carpenter,10000
252,Brandon Ferguson,10000
2979,Christina Molina MD,10000
2281,Dale Stewart,10000
2169,Eric Pena,10000
965,Jeffrey Pierce,10000
1866,Alex Moore,10000
4147,Nathan Henderson,10000
718,Kimberly York,10000
897,Lauren Rogers,10000
2003,Brady Adams,10000
2082,Tiffany Glenn,10000
4901,Ashley Koch,10000
4136,Mr. Kevin Hunter,10000
899,Neil Byrd,10000
227,Caroline Martinez,10000
1046,Rodney Trujillo,10000
3056,Michael Spears,10000
307,Lee White,10000
2196,Sarah Steele,10000
3172,Edward Lutz,10000
4639,Joanne Ball,10000
783,Terri Vincent,10000
879,Cheryl Peterson,10000
3078,Jamie Freeman,10000
877,Christopher Manning,10000
4686,Karen Lewis,10000
1936,Drew Jones,10000
2279,Phyllis Lawrence,10000
4914,Teresa Gibson,10000
3099,Aaron Waters,10000
4670,Kevin Roberts,10000
742,Brian Hall,10000
2110,Steven Juarez,10000
4121,Christopher Holt,10000
4698,Jerry Chaney,10000
1964,Leslie Johnson,10000
923,Christina Jennings,10000
839,Sharon Spencer,10000
4172,Mary Rice,10000
277,Timothy Russell,10000
846,Dylan Allen,10000
797,Melissa Taylor,10000
4767,David Ramsey,10000
1481,Courtney Cain,10000
3913,Clayton Johnson,10000
2580,Billy Castillo,10000
1513,Nancy Stephens,10000
3991,Blake Martin,10000
427,Jennifer Greene,10000
566,Bradley Green,10000
1151,Amy Anderson,10000
2551,Joseph Mccormick,10000
3464,Stephanie Mcneil,10000
4411,Charles Marshall,10000
1135,Angela Phillips,10000
4831,Troy Anderson,10000
1607,Debra Perez,10000
3432,Ashley Duncan,10000
4546,Barbara Alexander,10000
399,Brian Perez,10000
2453,Aaron Powers,10000
1654,Stephanie Barry,10000
1092,Shane Edwards,10000
4428,Brenda Ward,10000
4477,Brian Ingram,10000
4997,Chad Hernandez,10000
3586,Kelly Clark,10000
3554,Brian Cooley,10000
4987,Connie Maxwell,10000
4986,Victoria Johnson,10000
4501,Kelly Patton,10000
1396,Larry Smith,10000
3957,Mike White,10000
2951,Rachel Miller,10000
4979,Cynthia Roberts,10000
3511,Cassandra Perry,10000
1428,Kirsten Johnson,10000
522,Philip Pace,10000
4790,Kristina Shaw,10000
3494,Robert Flores,10000
4789,Gloria Smith,10000
1190,Samuel Stewart,10000
3491,Logan Mckinney,10000
2900,Maria Lee,10000
688,Amanda Nunez PhD,10000
2338,Robert Newton,10000
1040,Derek Anderson,10000
3839,Stephanie Jordan,10000
141,Mark Brown,10000
1049,Christopher Hernandez,10000
1712,Caitlyn Dodson,10000
1707,Timothy Harrison,10000
3382,Victoria Duran,10000
3383,Alexandria Todd,10000
143,Benjamin Nelson,10000
2409,Kathy Lee DVM,10000
1017,Gabriella Rollins,10000
1698,Alicia Wells,10000
4058,Mark Horn,10000
1087,Robert Smith PhD,10000
638,Julie Johnson,10000
2301,Martin Woodward,10000
3872,Douglas Myers,10000
4318,Amber Roberts,10000
3877,Christina Cooper,10000
1670,Connie Lozano,10000
3836,Jasmine Cohen,10000
714,Monica Green,12000
312,Jessica Snyder,12000
481,Catherine Perez,12000
713,Scott Frye,12000
2712,Stacey White,12000
3962,Kenneth Sandoval,12000
513,Chad Roberts,12000
2665,Zachary Jones,12000
2733,Kevin Wheeler,12000
343,Troy Harris,12000
2695,Meghan Miller,12000
266,Joseph Patterson,12000
3931,Louis Conway,12000
3118,Thomas Monroe,12000
2318,Kenneth Griffith,12000
2682,Adam Thornton,12000
3825,Christy Taylor DDS,12000
267,Jeff Johnson,12000
4053,Erica Moon,12000
4743,Kelly Johnson,12000
751,Christopher Dougherty,12000
611,Joseph Maldonado,12000
4691,Oscar Lopez,12000
390,Kayla Walters MD,12000
768,Wendy Myers,12000
4694,Amanda Taylor,12000
2517,Alicia Lewis,12000
417,Carlos Taylor,12000
2422,Penny Preston,12000
4682,Mr. Jeffrey Contreras II,12000
573,Phillip Perry,12000
339,Peter Taylor,12000
782,Amy Jones,12000
3783,Holly Bowman,12000
651,Michael Durham,12000
2191,Michael Gould,12000
2581,Donald Perry,12000
2630,Tony Sullivan,12000
4700,Scott Smith,12000
533,Thomas Wallace,12000
440,Jessica Gonzales,12000
3578,Brandon Patterson,12000
4791,Melvin Forbes,12000
4559,Sierra Roberts,12000
1217,Emily Ramos,12000
2055,Katherine Cox,12000
1063,Jonathon Mcintyre,12000
3646,Adam Mcneil,12000
4466,Melissa Cunningham,12000
45,Alexis Adams,12000
1688,Christopher Taylor,12000
1039,Kathleen Sampson,12000
4331,Jennifer Daniels,12000
1187,Theresa Wall,12000
128,Toni Jenkins,12000
3551,Jesus Bryant,12000
905,Keith Thomas,12000
1080,John Crawford,12000
4897,Karla Potter,12000
1839,Rodney Willis,12000
4463,Juan Elliott,12000
1246,Henry Randall,12000
1885,Cynthia Davis,12000
4449,Victor Oconnell Jr.,12000
3247,Robert Mccoy,12000
3685,Juan Duncan,12000
1961,Holly Thomas,12000
1895,Theresa Smith,12000
3234,Denise Foster,12000
4322,James Oconnor,12000
4231,Jay Powell,12000
4615,Richard Medina,12000
1917,Derrick Turner,12000
119,Jonathan Kelly,12000
4886,Shannon Harper,12000
65,Richard Rivas,12000
818,Scott Parker,12000
2143,Amanda Peters,12000
3671,Sharon Stanton,12000
3474,Jackie Combs,12000
248,Sandra Mclean,12000
828,Robert Guzman,12000
1505,Jordan Price,12000
4885,Victor Cannon,12000
2123,Benjamin Sherman,12000
1568,Janice Lowe,12000
1144,Elizabeth Wilkinson,12000
1306,Lisa Collins,12000
3752,Alice Williams,12000
2109,Steve Bird,12000
1503,Miguel Nolan,12000
4535,Amanda Rodriguez,12000
1699,Valerie Prince,12000
3630,Lindsey Bailey,12000
1590,Jeffery Miller,12000
2068,Rebecca Davis,12000
1933,Elizabeth Tate,12000
4610,Jonathan Clements,12000
944,Clifford Brown,12000
1406,Kevin Schneider,12000
3439,Christopher Anderson,12000
667,Jeffrey Burgess,20000
666,David Anderson,20000
3498,Michael Kim,20000
668,Angel Barker,20000
3377,Traci Woodward,20000
2917,Amanda Richardson,20000
4072,Raymond Martinez,20000
3882,Margaret Flores,20000
3357,Robert Jones DDS,20000
3504,Beverly Owen,20000
2783,Lindsey Wells,20000
1426,Brianna Campbell,20000
4429,Audrey Lee,20000
3841,Joanna Smith,20000
1764,Alexis Davis,20000
2324,David Mack DDS,20000
403,Robert Martinez,20000
1526,Daniel Evans,20000
1163,Brian Moore,20000
4369,Curtis Smith,20000
4778,Guy Vega,20000
1598,Susan Graham,20000
4014,Todd Mitchell,20000
4355,Amy Roberts DVM,20000
2800,Benjamin Gallagher,20000
56,Tammy Cain,20000
2507,James Hernandez,20000
2491,Claudia Mills,20000
606,Sharon Warner,20000
2593,Isaac Kirk,20000
2378,Karen Moore,20000
1099,Maurice Wells,20000
3647,Jacqueline Reyes,20000
624,Kristie Garcia,20000
4412,Elizabeth Moody,20000
3473,Jordan Foster,20000
1451,Lisa Rodriguez,20000
101,Andrew Reynolds,20000
3410,Sergio Fields,20000
3407,Sandra Jordan,20000
108,Matthew Olson,20000
1676,Phillip Johnson,20000
529,Tanya Knox,20000
2908,Valerie Barnett,20000
787,Kenneth Hall,20000
1981,Betty Kelly,20000
1991,Angela Shaw,20000
3044,Richard Harris,20000
2004,Connie Solis,20000
3710,Melissa Arroyo,20000
3204,Antonio Rhodes Jr.,20000
2204,Laura Lynch,20000
896,Jeffery Nichols,20000
2194,Shane Harper,20000
2033,Sandy Ramirez,20000
3068,Lisa Williams,20000
4990,Shawn Jones,20000
1307,Sara Moore,20000
3734,Joshua Phillips,20000
878,James Buck MD,20000
2315,Michelle Walls,20000
4640,Ryan Mckee,20000
4187,William Jordan,20000
2061,Joel Rodriguez,20000
792,Andrea Jennings,20000
4174,Derrick Harris,20000
4142,Dustin Patel,20000
847,Veronica Martin,20000
482,Miranda Young,20000
835,Eric Delgado,20000
3102,Mallory Sanchez,20000
4882,David White,20000
2136,Robert Robles,20000
2160,Kimberly Harris,20000
254,Mark Harris,20000
3116,Shawn Kennedy,20000
4226,Joseph Johnson,20000
3670,Jasmine Johns,20000
1788,Michael Stokes,20000
2313,Michael Powers,20000
4089,Tina Munoz,20000
452,Kathy Chambers,20000
710,Dr. Shelby Salazar DDS,20000
2300,Thomas Yang,20000
508,Barry Williams,20000
3321,Michael Savage,20000
1834,Cameron Mayo,20000
3678,Nicole Chan,20000
4599,William Williams,20000
3821,Ashley Santos,20000
3927,John Miller,20000
3686,Edward Foster,20000
4862,Mrs. Erin Gillespie,20000
3812,Jerome Morris,20000
3930,Joseph Green,20000
3601,Gregory Cervantes,20000
3701,Dwayne Phillips,20000
4984,Richard Allen,20000
737,Kyle Smith,20000
3595,Nathaniel Anthony,20000
3689,Jennifer Henry,20000
4908,Brett Daniels,20000
3806,Alexander Powell,20000
928,James Perez,20000
188,James Boyd,20000
1952,James Morris,20000
1301,Christine Hopkins,24000
4479,Caroline Grant,24000
1409,Justin Ramirez,24000
1473,James Hall,24000
1278,Jordan Wright,24000
1474,Shelly Brown,24000
1362,Phyllis Phillips,24000
766,Lee Foster,24000
1001,Heather Lane,24000
712,Denise Jordan,24000
716,Ashley Wu,24000
724,Ryan Baird,24000
964,Oscar Ramos,24000
954,Danielle Garcia,24000
730,Mary Alexander,24000
2262,Kelly Jenkins,24000
2254,Diana Adams,24000
4129,Melinda Young,24000
1792,Steven Allison,24000
2207,Thomas Cobb,24000
4680,Connor Scott,24000
2192,Frederick Thompson DDS,24000
2041,Michael Williams,24000
2187,John Garcia,24000
2174,Anna Santana,24000
2098,Megan Hebert,24000
2117,Antonio Fleming,24000
4661,Kurt Alvarez,24000
4744,Kathy Bray,24000
1564,Natalie Rose,24000
2526,Carl Williams,24000
4364,Tammy Mcgrath,24000
2510,Joseph Jones,24000
1120,Chad Delgado,24000
4339,Christopher Nelson,24000
2465,Mary Jacobson,24000
4033,Nicole Nelson,24000
621,John Forbes,24000
4040,Anthony Howard,24000
569,Jennifer Leonard,24000
1065,Jeremy Ellison,24000
664,Jason Harris,24000
1031,Richard Knight,24000
1746,Heather Maldonado,24000
1757,Brooke Smith,24000
4285,Jacob Haas,24000
4082,Bryan Reed,24000
4710,Marcus Roach,24000
1008,Nicole Hudson,24000
3401,Suzanne Black,24000
3081,Andrea Mora,24000
4982,Vincent Lane,24000
376,Kristin Mitchell,24000
2844,Dennis Cochran,24000
378,Shannon Scott,24000
287,Jessica Figueroa,24000
49,Isaiah Allen,24000
3614,Sherry Moore,24000
3171,Marcus Smith,24000
3093,James Floyd,24000
3605,Shawn Delgado,24000
3258,Lisa Jones,24000
2909,April Butler,24000
122,Christopher Nguyen,24000
3128,Eugene Robles,24000
445,Taylor Santos,24000
4910,Brenda Fischer,24000
4889,Randy Turner,24000
3229,Elizabeth Meyer,24000
3157,James Hernandez,24000
90,Amanda Johnson,24000
3178,Steven Mendez,24000
151,Marissa Golden,24000
3820,Edwin Clark,24000
2829,Adam Carr,24000
154,Amanda Moore,24000
437,Cheyenne Tucker,24000
3886,Heather Mendez,24000
3300,Marc Pitts,24000
3027,Henry James,24000
3852,Matthew Walker,24000
426,Stephen Gentry,24000
3060,Sarah Henry,24000
298,Thomas Archer,24000
3532,Jennifer Lopez,24000
3654,Kelly Knight,24000
3070,Peggy Jones,24000
27,Jean Gardner,24000
2038,Christine Olsen,30000
3201,Stephanie Mathews DDS,30000
2027,Gary Jackson,30000
3713,Peter Wilson,30000
4626,Charles Henry,30000
3186,Dr. Tony Thompson PhD,30000
201,Elizabeth Robinson,30000
3196,Stephanie Keller,30000
1932,Jacqueline Davidson,30000
3272,Jennifer Murphy,30000
1824,Michelle Young,30000
4926,Meredith Barker,30000
1848,Suzanne Lawson,30000
1888,Janet Banks,30000
2837,Jennifer Black,30000
966,Jamie Nunez,30000
413,Amber Hodges,30000
3894,Joseph Clark,30000
4216,Jeffrey Adams MD,30000
1930,Susan Walker,30000
2089,Michael Anderson,30000
2482,Marcus Green,30000
943,Jane Carter,30000
3245,Monica Jimenez,30000
934,Matthew Moses,30000
3240,Robin Barnes,30000
4751,Larry Barrett,30000
4689,Andrew Krueger,30000
3101,Nancy Jimenez,30000
800,Jesse Williams,30000
2391,Felicia Mccann,30000
3092,Matthew Nolan,30000
3090,Rebecca Kelley,30000
288,Collin Olsen,30000
2188,Joshua Raymond,30000
672,Joseph Jordan,30000
759,Raymond Cunningham,30000
2164,Kendra Gordon,30000
2355,Jaclyn Booker,30000
3843,Joyce Cook,30000
3017,Cathy Ingram,30000
3002,Theresa Price,30000
689,Melissa Clark,30000
4704,Lisa Blackburn,30000
4104,Abigail Mayer,30000
2931,Scott Brooks,30000
4716,Daniel Arnold,30000
4173,Ashley Alvarado,30000
2870,Stephanie Hull,30000
2058,Elizabeth Williams,30000
4042,Sarah Scott,30000
4642,Jessica Carter,30000
4895,Mrs. Elizabeth Campos,30000
865,Jordan Lee,30000
3738,Katie Davis,30000
4178,Carol Barr,30000
2722,Daniel Medina,30000
3884,Samantha Garcia,30000
4171,Benjamin Vance,30000
4656,Laura Long,30000
2425,Pamela Stevenson,30000
4659,Martha Edwards,30000
2128,Michael Taylor,30000
2146,Angela Richardson,30000
3857,Brandy Kelly,30000
4884,Mark Smith,30000
3970,Rachel Dyer,30000
1116,Brandon Johnson,30000
4346,Melissa Woodard,30000
86,Rebecca Johnson,30000
1374,David Webster,30000
2727,Jennifer Weber,30000
1629,Dana Shaw,30000
4340,David Sanchez,30000
3429,Jessica Marshall,30000
4983,Dominique Dominguez,30000
1648,James Bennett,30000
96,Marissa Wall,30000
485,Nicole Lynn,30000
1657,Dr. Clayton Wise,30000
2621,Victor Webster,30000
2613,Harry Alexander,30000
4567,Christopher Yoder,30000
3400,Kari Rivera,30000
1158,Paul Moore,30000
1482,Christopher Wood,30000
4519,Robert Butler MD,30000
1169,Thomas White,30000
3471,Seth Elliott,30000
46,Kathleen Adams,30000
4389,Laura Smith,30000
1447,Steve Henderson,30000
4975,Kevin Schmidt,30000
4323,Madison Ball,30000
1545,Michael Mack,30000
1579,Gabrielle White,30000
4435,Tiffany Johnson,30000
1391,Carlos Becker,30000
3639,Rachel Rivera,30000
519,Timothy Durham,30000
520,Sherri Gonzales,30000
4540,Phillip Stark,30000
2576,Krista Whitaker,30000
1823,Julie Campbell,30000
1807,Christopher Gardner,30000
4000,Daniel Johnston,30000
2555,Joshua Ingram,30000
2719,Deanna Mckee,30000
4588,Mary Fields,30000
4281,Katrina Brown,30000
3,Shannon Hoffman,30000
2562,Shelly Simpson,30000
477,Joseph Thomas,30000
1762,Stephen Gibbs,30000
1750,Tammy Escobar DDS,30000
130,Brittany Spence,30000
3536,Stephanie Tran,30000
1346,Barbara Martinez,30000
1693,Joseph Singh,30000
3379,Pamela Velasquez,30000
1682,Dr. Brittany Palmer,30000
3603,David Bradshaw,30000
1690,Cheryl Reynolds,30000
4313,Samantha Smith,30000
3384,Lance Obrien,30000
4456,Charles Lane,30000
1283,Andrew Wilcox,37731
4126,Brandon Smith,37731
3174,Brittany Smith,37731
4103,Joshua Bauer,37731
4101,Aaron Bailey,37731
757,Emily Mathis,37731
3803,Jacob Daniels,37731
3091,James Davis,37731
348,Jeffrey Turner,37731
1455,Julia Mack,37731
4120,Lori Cooper,37731
4425,Crystal Velazquez,37731
3515,Steven Wright,37731
1393,Ricardo Frank,37731
309,Joseph Day,37731
4106,Christopher Simmons,37731
1294,Whitney Evans,37731
754,Amanda Freeman,37731
4996,Dustin Knight,37731
3064,Robert Gilbert,37731
4459,Austin Mitchell,37731
4130,Jenny Joseph,37731
1363,Michael Hernandez,37731
3284,Annette Miller,37731
3399,Cheryl Chandler,37731
3391,Jacqueline Walter,37731
926,Amy Velazquez MD,37731
118,Christie Carter,37731
3663,Angela Martinez,37731
4939,Daniel Vincent,37731
3698,Joshua Frank,37731
1733,Jonathan Fernandez,37731
3363,Morgan Smith,37731
4631,Curtis Kim,37731
169,Christopher Garcia,37731
1767,Aimee Medina,37731
1778,Grace Lee,37731
1870,Dana Gomez,37731
979,Kelly Figueroa,37731
3306,Robert Davis,37731
1855,Elizabeth White,37731
1790,Laurie Wilson,37731
3323,Susan Rubio,37731
3442,Erika Wilson,37731
2172,Frances Martin,37731
3469,William Middleton,37731
4384,Paul Becker,37731
257,Tracie Carrillo,37731
2140,Barbara Parsons,37731
3141,Alicia Gordon,37731
77,Mason Moody,37731
242,Sarah Townsend,37731
1592,Stephanie Martinez,37731
1484,Nathaniel Deleon,37731
1113,Manuel Valentine,37731
4548,Caleb Edwards,37731
869,Tamara Adams,37731
3430,Samuel Meyer,37731
872,Michelle Kaufman MD,37731
2056,Daniel Hamilton,37731
1656,Ronald Hurley,37731
885,Katherine Whitehead,37731
2640,Scott Gomez,37731
2339,Denise Hernandez,37731
3987,Ashley Williams,37731
2346,Megan Reeves,37731
561,Randy Rhodes,37731
2628,Mr. John Johnson,37731
2925,Robert Chambers,37731
4787,Patricia Horne,37731
3968,Sean Stanley,37731
441,Jonathan Alvarez,37731
2828,Aaron Thomas,37731
2520,Rachel Leonard,37731
3944,Jill Romero,37731
4801,Katherine Bradshaw,37731
464,Jill Farmer,37731
2408,Hayley Wright,37731
4027,Nicole Shelton,37731
4035,Diana Ramirez,37731
3926,Alison Delgado,37731
625,Chelsea Richmond,37731
395,David Johnson,37731
692,Clarence Allen,37731
554,Tracy Reynolds,37731
2600,Alexandria Valdez,37731
4433,Miguel Graham,39343
2420,Patrick Shannon,39343
1132,Emily Boyle,39343
4539,Kevin Hernandez,39343
2407,Rebecca Morris,39343
1582,Mark Aguilar,39343
3519,Jennifer Swanson,39343
2692,Kelly White MD,39343
476,Benjamin Watson,39343
4977,Mrs. Jessica Rice MD,39343
1949,Evan Williams,39343
605,Shawn Webster,39343
2687,Christopher Campbell,39343
525,Jeffrey Webb,39343
3694,Shelly May,39343
3286,Thomas Lopez,39343
960,Nathaniel Smith,39343
2175,Mark Harris,39343
3835,Nicole Harris,39343
4441,Shawn Hill,39343
3434,Brian Davis,39343
4675,Brett Collins,39343
491,Jose Nelson,39343
4447,Phillip Bond,39343
1608,Mary Mckay,39343
1274,Elizabeth Patterson,39343
2375,John Singleton,39343
3304,Nancy Ward,39343
4703,Ronnie Wallace,39343
2025,Tyler Harrison,39343
4641,Robin Mcdaniel DDS,39343
4948,Daniel Perkins,39343
220,Danny Martinez,39343
1493,Robert Jones,39343
1499,Chad Gibbs,39343
867,James Hunter,39343
3617,Andrea Hawkins,39343
2442,Sheri Hanna,39343
1684,Teresa Johnson,39343
3735,Casey Zavala,39343
224,Charles Aguilar,39343
2044,Christopher Dillon,39343
3480,Steven Richardson,39343
4395,Tiffany Dixon,39343
1430,Brandon Alvarez,39343
2774,Dennis Griffin,39343
4031,Kevin Christian,39343
2017,Thomas Wagner,39343
3888,Travis Rosales,39343
2880,Michael Rich,39343
3746,Howard West,39343
3959,Alexis Gonzalez MD,39343
4903,Robert Davis,39343
2001,Katherine Hall,39343
4372,Gina Garcia,39343
4419,Earl Mitchell,39343
1201,Alexa Bell,39343
642,Melanie Harmon,39343
1448,Rhonda Cooke,39343
4784,Alexis Stevens,39343
2266,Calvin Johnson,39343
3809,Samantha Bishop,39343
4327,Daniel Mason,39343
1739,Julia Young,39343
1700,Julia Stephenson,39343
4303,Melissa Arnold,39343
2561,Scott Garcia,39343
425,Heather Norris,39343
568,Maria Jackson,39343
3651,Ashley Collins,39343
4115,Carol Robertson,39343
4310,John Hammond,39343
418,Stephen Holloway,39343
1332,Alice Sparks,39343
752,Angela Jones,39343
1020,Gavin Johnson,39343
4568,Daniel Evans,39343
4774,Angela Brown,39343
3028,Wendy Martin,39343
2248,Sheena Green,39343
318,Karen Porter,39343
1765,Diane Munoz,39343
2356,Cynthia Hays,39343
4291,Ronald Alvarez,39343
1273,Todd Blackwell,39343
335,Gerald Strong,39343
2711,Peter Wheeler,39343
2609,Dean Rangel,39343
4547,Edward Lopez,39343
3816,Krystal Cabrera,39343
2202,Kathleen Washington,39343
671,Jessica Wilson,39343
581,Breanna Perry,39343
1303,Melinda Adkins,39343
2957,Brandon Wells,39343
2217,Jason Le,39343
1717,Jonathan Parker,39343
3368,Stephanie Whitaker,39343
2817,Kylie Figueroa,39343
325,Joe Stewart,39343
4271,Gail Hart,39343
1725,Jay Dickerson,39343
107,Sheila Butler,39891
1066,Cody Maxwell,39891
1718,Robert Payne,39891
3386,Erin Manning,39891
198,Raymond Harrington,39891
4945,Jason Acevedo,39891
908,Victor Robles,39891
1726,Christopher Stewart,39891
2023,Julie Gregory,39891
4201,Kimberly Cummings,39891
4797,Luke Miller,39891
4949,Stephen Stewart,39891
4634,Mark Wheeler,39891
1517,Henry Conway,39891
4193,Steven Soto,39891
4549,Dwayne Gray,39891
1808,Sean Costa,39891
4770,Kyle Rose,39891
4314,Sean Johnston,39891
2598,Francis Burke,39891
1596,Benjamin Gill,39891
2648,Michael Wise,39891
1909,Kari Evans,39891
1601,Lauren Bradford,39891
1639,David Ortiz,39891
3292,Stephanie Preston,39891
3896,Tiffany Perry,39891
158,Tiffany Dorsey,39891
4810,Jennifer Miller,39891
2941,Gregg Harris,39891
1865,Debbie Jones,39891
524,Denise Barber,39891
1883,Michelle Pearson,39891
1958,Kristi Buchanan,39891
1655,Brittany Clark,39891
2808,Nicole Levine,39891
3228,Jason Smith,39891
608,Joshua Caldwell,39891
4028,Dr. Colleen Galvan MD,39891
69,Rhonda Hall,39891
3230,Aaron Williams,39891
1963,Melinda Welch,39891
1987,Wendy Walsh,39891
4967,Barbara George,39891
1950,Aaron Carlson,39891
185,Andrew Mitchell,39891
939,John Lewis,39891
448,Brenda Stanley,39891
1784,Jonathan Shelton,39891
2477,Anna Cook,39891
2892,Susan Harris,39891
817,Zachary Shelton,39891
3126,James Burgess,39891
3513,John Larson DDS,39891
2417,Monica Armstrong,39891
3762,Christian Huynh DDS,39891
1338,Joseph Lopez,39891
824,Ashley Anderson,39891
2419,Jamie Quinn,39891
4866,Amy Johnson,39891
1252,Tammy Powers,39891
244,Courtney Hooper,39891
1337,Michael Keller,39891
4052,Christine Jefferson,39891
2432,Donna Chavez,39891
2351,Thomas Sparks,39891
2258,Alan Ochoa,39891
1456,Kelly Gillespie,39891
3048,Brian Lin,39891
781,Chris Mason,39891
292,Jack Chandler,39891
2914,Keith Cook,39891
3853,Jennifer Scott,39891
2384,Robyn Gillespie,39891
1226,Sara Howell,39891
2713,Alyssa West,39891
3777,Jennifer Black,39891
4838,Nicole Thompson,39891
2397,Heather Krause,39891
4503,Maxwell Townsend,39891
3043,Derrick Branch,39891
3776,Joanna Irwin,39891
496,Crystal Suarez,39891
2715,Keith Wolf,39891
2159,Daniel Freeman,39891
3525,John Marquez,39891
2270,Anna Hampton,39891
355,Shelley Harris,39891
345,Michelle Jackson,39891
2441,Curtis Walker,39891
2930,Natasha Parsons,39891
694,David Kennedy,39891
2929,Christian Hernandez,39891
2435,Sharon Lopez,39891
722,Jeffrey Howell,39891
367,Kyle Carpenter,39891
4647,Colleen Hutchinson,39891
1464,Emma Campbell,39891
3810,Isabel Hartman,39891
505,Brandy Kelly,39891
4113,Jill Palmer,39891
4407,David Smith,39891
3013,Leah Gibson,39891
4742,Daniel Lee,39891
3069,Melvin Davis,40000
2965,Brent Reed,40000
585,Dominique Myers,40000
2311,Aaron Bass DDS,40000
4069,Danny Bryant,40000
1286,Kerry Charles,40000
2788,Amanda Caldwell,40000
4998,Lisa Martinez,40000
1838,Amber Gonzalez,40000
1729,Lisa Baker,40000
549,Angela Meyer,40000
2726,Shane Cordova,40000
991,Clayton Smith,40000
2636,Vanessa Obrien,40000
1285,Jennifer Spencer,40000
1365,Justin Myers,40000
1847,Nathan White,40000
2521,Ashley Compton,40000
2836,Brian Shields,40000
1687,Anita Kelly,40000
3679,Angela Leonard,40000
1239,Brandon Hodge,40000
1266,Richard Duncan,40000
2623,Sabrina Duke DDS,40000
739,Laura Fitzgerald,40000
4490,Kimberly Cummings,40000
1724,David Holland,40000
3417,Jared Hoover,40000
681,Jeffrey Kelly,40000
428,Amy Foster,40000
3669,Meagan Sanders MD,40000
1777,Richard Harris,40000
1042,Mariah Jenkins,40000
4820,Terrance Myers,40000
3847,Amber Cannon,40000
1782,Teresa Greer,40000
574,Jimmy Valentine,40000
4075,Teresa Miller,40000
4127,Elizabeth Garcia,40000
2801,Ashley Johnson,40000
1706,Timothy Terrell,40000
2976,Christian Jones,40000
4815,Dennis Woods,40000
3331,Charles Brooks,40000
2234,Donald Gonzalez,40000
1075,Sarah Harris,40000
2590,Amanda Barrett,40000
1692,Ryan Mathis,40000
4275,Linda Powell,40000
3166,Angela Peterson,40000
4755,Tyler Moyer,40000
50,Chad Howard,40000
