empID,Name,Salary
146,Tamara Moore,93940
147,Jacob Steele,105582
148,Nicole Martin,56957
149,Bryan Haynes,56642
150,Catherine Johnson,105582
151,William Sanchez,5000
152,Matthew Washington,24000
153,Sharon Lopez MD,12000
154,Kristen Morris,100000
155,Kevin Davis,121872
156,Veronica Drake,56957
157,Gail Murray,37731
158,Cynthia Cook,54445
159,Noah Herrera,116969
160,Jacob Robinson,55794
161,Erika Diaz,105582
162,Tiffany Thomas,121872
163,Michael Cox,90000
164,Jamie Williams,54445
165,Tammy Kramer,60000
166,Kelly Miller,40000
167,Christina Hernandez,63218
168,Amanda Miller,12000
169,Brian Taylor,83000
170,Sophia Ingram,93940
171,Daniel Rivera,46205
172,Jesse James,80000
173,Trevor Schneider,85000
174,Lori Meza,130000
175,Jennifer Silva,39891
176,Jessica Jones,54445
177,Zachary Alvarez,116969
178,Adriana Gutierrez,61111
179,Sergio Blankenship,39343
180,Jonathan Cruz,101302
181,Bonnie Kim,90000
182,April Martin,43525
183,Jesse Schroeder,112635
184,Karen Murillo,121872
185,Matthew Lyons,121872
186,Debra Munoz,100000
187,Andrea Johnson,56642
188,Franklin Brown,80000
189,Douglas Herrera,83000
190,Jennifer Anderson,39891
191,James Huber,60150
192,Adam Gibson,140000
193,Miranda Hester MD,64445
194,Jeremy Taylor,37731
195,Dylan Neal,40000
196,Michael Martinez,66029
197,Debra Cobb,64445
198,Raymond Hicks,109431
199,Maria Richardson MD,57189
200,Mr. Timothy Scott,39343
201,Laura Schaefer,39891
202,Andrew Fischer MD,40000
203,Jerry Stanton,67938
204,Roberto Ryan,113812
205,Terri Farmer,67938
206,Sierra Warner,72000
207,Renee Lee,39891
208,Bradley Yang,55794
209,Patrick Patterson,46205
210,Nicole Esparza,60000
211,Daniel Le,100000
212,Scott Jackson,116969
213,Brian Aguilar,130000
214,Natalie Wallace,10000
215,Ruben Hamilton,66029
216,Manuel Navarro,101302
217,Matthew Owen,122391
218,Tracy Adams PhD,60000
219,Troy Nichols,80000
220,Michael Graham,130000
221,Richard Mcguire,64445
222,Beth Young,91738
223,Mark Young,63218
224,Angel Cole,5000
225,Jordan Chapman,39891
226,Rita Davis,24000
227,Julia Powell,40000
228,Donna Thompson,112635
229,Robert Jarvis,39891
230,Raymond Berry,63218
231,Richard Dunn,55000
232,Brian Sanchez,10000
233,Joel Padilla,37731
234,Joel Farley,83088
235,Jennifer Potter,83088
236,Jeremy Newton,67938
237,Tina Harrison,83088
238,Stacie Hernandez,12000
239,Jeanne Wiggins,46205
240,John Garza,39891
241,Clarence Spears,20000
242,Jeffrey Mcintosh,121872
243,Mary Pope,121872
244,Katie Cisneros,85000
245,Michael Rasmussen,80000
246,Justin Rodriguez PhD,60000
247,Charlene Turner,57189
248,Elizabeth Coleman,60000
249,Warren Vega,116969
250,Victoria Martinez,57081
251,Melanie Werner,60150
252,Patrick Lawson,98273
253,Gary Jenkins,55000
254,Nicole Lopez,40000
255,Brianna Love,90000
256,Sonya Chavez,101302
257,Albert Taylor,50000
258,Benjamin Palmer,57189
259,Adam Cantrell,98273
260,Susan Kline,72000
261,Emily Osborn,24000
262,Mandy Mahoney,63218
263,Pamela Young,24000
264,Alexis Rollins,91738
265,Susan Thompson,64445
266,Peter Smith,20000
267,Scott Murphy,83000
268,Rebecca Ramos,39891
269,Christopher Fisher,46205
270,Brenda Conner,60000
271,Maxwell Huffman,81363
272,Jeffrey Alexander,46205
273,Allen Johnson,39891
274,Alexandra Russo,24000
275,Roger Valdez,70000
276,Daniel Griffin,57189
277,Charles Campos,46205
278,Robert Guzman,50000
279,Rhonda Chung,81363
280,Paul Anderson,60000
281,Joel Abbott,30000
282,Brian Harrell,67938
283,Jessica Baldwin,72000
284,Elizabeth Lewis,56957
285,Joseph Cisneros,55794
286,Briana Moore,150000
287,Brittany Moore,10000
288,Susan Todd,105582
289,Carrie Kirk,10000
290,Brian Roberts,30000
291,Thomas Clark,66029
292,Peter Silva,150000
293,Miguel Barrera,100000
294,Robert Lee,56957
295,Veronica Maldonado,113812
296,Steven Ramirez,112635
297,Elizabeth Hansen,140000
298,Tonya Morgan,90000
299,Megan White,83088
300,Alison Morrison,10000
301,Frederick Newman,90000
302,Adrian Cook,40000
303,Mark Rhodes,150000
304,Kevin George,39343
305,Barbara Long,40000
306,Michelle Myers,93940
307,Nichole Grant,10000
308,Maria Gomez,67938
309,Hannah Haas,60150
310,Kimberly Green,54445
311,Dean Ramirez,120000
312,Jill Prince,85000
313,Daniel Holmes,100000
314,Laura Wallace,70000
315,Anne Merritt,130000
316,Anthony Smith,39343
317,Johnny Moon,140000
318,Vanessa Montes,72000
319,Tara Barrera,66029
320,Casey Meadows,55794
321,Ashley Campbell,81363
322,Nicole Brown,55000
323,Jonathan Howard,5000
324,Jim Robinson,37731
325,Robyn Mendez,122391
326,Sarah Smith,54445
327,John Hernandez,91738
328,Katherine Robinson,64445
329,Mark Gross,55794
330,Melissa Sanchez,55000
331,Nicholas Cook,66029
332,Steven Brown,109431
333,David Brown,5000
334,Hannah Baker,55000
335,Jennifer Martinez,5000
336,Margaret Davis,109431
337,Anthony Malone,72000
338,Cynthia Lopez,63218
339,Jesse Thompson,81363
340,Kayla Anderson,83088
341,Elizabeth Gonzalez,90000
342,Melanie Burke,120000
343,Crystal Miller,57081
344,Nancy Hendricks,24000
345,April Fischer,72000
346,Kristin Gonzales,72000
347,Charles Warren,121872
348,Amber Smith,80000
349,Paul Sanders DVM,50000
350,Martin Sharp,105582
351,John Mcgee,98273
352,Dana Fox DDS,130000
353,Steven Evans,113812
354,Laura Lane,90000
355,Benjamin Fitzpatrick,101302
356,John Rogers,37731
357,Katherine Salinas,109431
358,Lisa Garcia,72000
359,Lance Gonzalez,60150
360,Joseph Johnston,130000
361,Michael Farrell,39891
362,Shawn Stone,122391
363,Jeffery Bailey,5000
364,Jason Guerra,46205
365,Mark Kerr,50000
366,Melissa Smith,66029
367,Andrew Parsons,24000
368,Brian Morales,54445
369,James Miller,90000
370,Marissa Hill MD,37731
371,John Adams,113812
372,Taylor Haynes,30000
373,Brandy Smith,57081
374,Autumn Wright,101302
375,Kathy Lee,57081
376,Maria Frye,91738
377,Mitchell Butler,90000
378,Kristen Warner,83088
379,Mindy Lee,90000
380,Julia Chung,91738
381,Dr. Ryan Price,72000
382,Joshua Black,30000
383,Dale Hall,55000
384,Tiffany Rojas,109431
385,Dr. Eric Maldonado,72000
386,Gregory Ayala,12000
387,Melissa Steele,122391
388,Ronald Martinez,39891
389,Robert French,10000
390,Philip Hall,116969
391,Michael Garcia,101302
392,Timothy Anderson,50000
393,Carmen Marks,98273
394,Michael Evans,39891
395,Paul Butler,91738
396,Bryan Aguilar,72000
397,Mark Wong,70000
398,Janet Bradshaw,93940
399,Jeffrey Joseph,98273
400,James Gallegos,64445
401,Betty Owens,112635
402,Jose Alvarado,83000
403,Leslie Williams,20000
404,Christopher Love,93940
405,George Kelly,80000
406,Emma Williams MD,100000
407,Michelle Frazier,81363
408,Valerie Knapp,83000
409,Jeffrey Leblanc,50000
410,William Gallagher,130000
411,Jasmine Mitchell,39343
412,Nicholas Chapman,83000
413,Amy Cunningham,150000
414,Renee Watson,54445
415,Anna Palmer,60000
416,Aaron Wiggins,130000
417,Destiny Lambert,100000
418,Terry Miller,100000
419,Debbie Carter,100000
420,Jennifer Sullivan,83088
421,Evan Wallace,39891
422,Patrick Peters,67938
423,Elizabeth Johnson,66029
424,Joshua Hammond,20000
425,Stephanie King,98273
426,George Hernandez,70000
427,Jamie Ellis,122391
428,Roy Sanford,12000
429,Katelyn Scott,91738
430,Felicia Lee,85000
431,Robert Mcintosh,39343
432,Mariah Nichols,60000
433,Charles Dixon,72000
434,Dennis Evans,55794
435,Kathryn Bennett,70000
436,Edward Caldwell,83088
437,Phillip Miller,93940
438,Christopher Haas,57081
439,Jason Floyd,83088
440,Cristian Harris,130000
441,Laura Obrien,56957
442,Diana Lam,54445
443,Jennifer Mitchell,85000
444,Michael Williams,55794
445,Mrs. Samantha Wyatt MD,93940
446,Nicole Baird,70000
447,Rachel Bishop,72000
448,Daniel Mann,81363
449,Stephanie Greene,61111
450,Amy Dennis,57081
451,Kari Day,55000
452,Tanner Webb,63218
453,Michael Williams,85000
454,Steven Macias,56957
455,Brooke Thompson,66029
456,Nicholas Jones,67938
457,Alexander Brown,40000
458,Steven Moore,24000
459,Kyle Petersen,90000
460,William Little,100000
461,Ashley Moore,109431
462,Carolyn King,105582
463,Natalie Smith,60150
464,Thomas Schneider,55794
465,Leslie Harvey,54445
466,Jason Robles,90000
467,Lindsey Nguyen,55000
468,Patricia Williams,57081
469,Matthew Khan,109431
470,Matthew Rosario,81363
471,Karen Wood,66029
472,Erin Harvey,130000
473,Angela Phelps,121872
474,Cory Delgado,70000
475,Danielle Brown,40000
476,Nathaniel Ward,55794
477,William Jenkins,83000
478,Mrs. Alicia Rodriguez,46205
479,Erica Contreras,43525
480,Anita Parsons,56642
481,Karen Hill,91738
482,Alicia Byrd,93940
483,Amy Green,39343
484,Danielle Mathis,100000
485,James Pitts,80000
486,Molly Evans,10000
487,Ashley Butler,130000
488,Allison Marshall,83000
489,Julia Davidson,57189
490,Anthony Andrade,85000
491,Michael Clay,113812
492,Debbie Velez,20000
493,Belinda Clark,57081
494,Eduardo Webb,24000
495,Elizabeth Giles,93940
496,Melanie Ortega,60150
497,James Abbott,83000
498,Tony Mendoza,83088
499,Sarah Washington,120000
500,Willie Warner,72000
501,Bianca Dickerson,83000
502,Daniel Diaz,30000
503,James Patel,80000
504,Brandon Carpenter,83088
505,Kenneth Adams,12000
506,Geoffrey Reed II,10000
507,Kimberly Cooper,72000
508,Martin Smith,55000
509,Cassandra King,12000
510,Albert Salinas,61111
511,Deborah Nelson,98273
512,Eric Williams,85000
513,Jennifer Cook,56957
514,Lindsey Johnson,121872
515,Kyle Lee,66029
516,Robert Burke,81363
517,Antonio Martinez,46205
518,Lisa Jones,91738
519,Bryan Gutierrez,116969
520,Crystal Mccall,109431
521,Jason Callahan,83088
522,Dr. Audrey Gaines,12000
523,Stephanie Everett,5000
524,Shannon Davis,66029
525,Steven Grant,80000
526,Karen Thompson,60150
527,Eric Huffman,130000
528,Terry Johnson,101302
529,Robert Kane,83000
530,John Vasquez,24000
531,Deborah Campbell,39343
532,Jocelyn Taylor,64445
533,Gregory Herrera,63218
534,Shawna Jones,55794
535,Melinda Martin,130000
536,Shelly Thompson,81363
537,Ronald Kirby,40000
538,Jamie White,37731
539,Patrick Nolan,121872
540,Christine Mahoney,81363
541,Alyssa Fleming,12000
542,Charles Booth,91738
543,Kimberly Malone,112635
544,Robert West,61111
545,Jerry Johnson,39891
546,Jennifer Wilson,150000
547,Kyle Dominguez,113812
548,Brandon Mcdaniel,30000
549,Frederick Gutierrez,60000
550,Alyssa Navarro,20000
551,Cathy Walters,150000
552,Christine Mitchell,37731
553,Crystal Martin,40000
554,Jamie Oneal,60150
555,Kathryn Griffin,81363
556,Daniel Richardson,40000
557,Samantha Barber,39891
558,Mr. Andre Fuller,81363
559,Crystal Hernandez,98273
560,Shawn Mcmahon,112635
561,John Long,56642
562,Madison White,30000
563,Terri Delgado,83000
564,Thomas Christian,55794
565,Crystal Short,40000
566,Kyle Hammond,150000
567,Robert House,55000
568,Michael Sharp,55000
569,Glen Martin,81363
570,Wendy White,61111
571,Mary Coleman,98273
572,Anne Prince,113812
573,Victor Haney,105582
574,Heather Evans,60150
575,Douglas Carter,40000
576,Stephen Owen,100000
577,Brett Benson,120000
578,John Hahn,50000
579,Richard Smith,30000
580,Alison Powell,120000
581,Scott Garner,10000
582,Matthew Gardner,83088
583,Victoria Baker,24000
584,Shannon Mcneil,122391
585,Marissa Floyd,55794
586,Casey Lee,91738
587,Jenna Holmes,60000
588,Brianna Phillips,85000
589,Michael Stokes,39891
590,Leslie Perez,46205
591,Richard Fisher,91738
592,Robert Nguyen,60000
593,Hannah Sanders,55794
594,Jacob Barnes,60150
595,Julie Jones,24000
596,Lee Harris,55000
597,Lauren Smith,64445
598,Timothy Morrow,24000
599,Amber Stanley,12000
600,Joshua Rice,43525
601,Marcus Sullivan,10000
602,Jamie Rodriguez,90000
603,James Bowman,37731
604,Angela Gregory,66029
605,George James,122391
606,Brandi Preston,83000
607,Anna Rojas,98273
608,Sheri Gomez,72000
609,Susan Fisher,122391
610,Kelly Thompson,113812
611,Michael Russell,39343
612,Amanda Cuevas,67938
613,Kimberly Padilla,91738
614,Amber Watson,109431
615,Teresa Smith,112635
616,Anthony Williams,56642
617,Mrs. Diane Roberts DDS,93940
618,Jennifer Montgomery,83088
619,Rachel Medina,64445
620,George Landry,80000
621,Daniel Dennis,61111
622,Nicole Berger,56957
623,Erin Jefferson,109431
624,Michael Mitchell,10000
625,Jason Ramirez,130000
626,Jordan Salazar,40000
627,William Mcdowell,61111
628,Dana Hicks,66029
629,Jeffery Johnson,121872
630,Wanda Crawford,63218
631,Cynthia Hall,121872
632,Craig Perez,72000
633,George Jones,39343
634,Jacob Wheeler,67938
635,Ashlee Thompson,30000
636,Seth Carey,63218
637,Elijah Diaz,80000
638,Anthony James,30000
639,Kenneth Suarez,50000
640,William Pineda,12000
641,Ernest Miller,83088
642,Donald Glover,50000
643,James Fields Jr.,50000
644,Mary Dunn,91738
645,Michelle Weeks,20000
646,Timothy Barry,98273
647,Matthew Rose,72000
648,Roger Hale,39891
649,Michael Robinson,122391
650,Clayton Stout,55000
651,Erica Bryant,100000
652,Jacqueline Norman,55000
653,Robert Parker,90000
654,Kelly Perez,37731
655,John Martinez,39343
656,Andrew Cruz,140000
657,Jennifer Pham,140000
658,John Valenzuela,112635
659,Carol Davis,100000
660,Mary Turner,81363
661,Paul Smith,113812
662,Paul Williams III,50000
663,Emma Miller,40000
664,Taylor Kelly,40000
665,Jessica Nelson,54445
666,Michelle Reese,66029
667,Anthony Le,150000
668,Jeremiah Sanchez,93940
669,Mark Ross MD,120000
670,Robert Peters,83000
671,Michael Boyer,61111
672,Susan Stevenson,60150
673,Walter Williams,66029
674,Zachary Jefferson,40000
675,William Washington,109431
676,Michael Larson,140000
677,Anna Page,60000
678,Eric Bradford,116969
679,Gabriel Sanders,122391
680,Angel Stafford MD,122391
681,Robert Lara,80000
682,Charles Cummings,100000
683,Alicia Cardenas DVM,10000
684,Miss Amy Hernandez DVM,56957
685,Kathryn Miller,109431
686,Danielle Hopkins,140000
687,Breanna Pineda,130000
688,Laura Horton,67938
689,Samantha Smith PhD,109431
690,Mr. Justin Cantu,63218
691,April Mills,55000
692,Joseph Khan,24000
693,Andrea Stevens,72000
694,Brad Peters,116969
695,Troy Sims,105582
696,James Daugherty,43525
697,Kimberly Drake,83000
698,Hannah Hodges,37731
699,Lindsey Soto,57081
700,Sophia Poole,140000
701,Julie Love,60000
702,Lindsay Bishop,30000
703,Carlos Morales,72000
704,Melissa Shaw,113812
705,Jose Williams,140000
706,Shannon Martinez,80000
707,Courtney Kirby,85000
708,Susan Bird,55000
709,Angela Walker,122391
710,Hannah Morris,5000
711,Barbara Daniel,30000
712,Aimee Green,98273
713,Yolanda Jordan,39891
714,Sandra Robbins,60000
715,Lindsay Allen,67938
716,Haley Gutierrez,12000
717,Thomas Bishop,56642
718,Lindsay Dunn,55794
719,Mark Blake,105582
720,Donald Moore,85000
721,Laura Zimmerman,30000
722,Melissa Martinez,91738
723,Olivia Martinez,112635
724,Ricky Smith,63218
725,Hannah Hensley,30000
726,Amanda Hansen,93940
727,Kristin Sanchez,46205
728,Scott Marshall,83000
729,Randy Bryant,56642
730,Karen Myers,113812
731,Austin Weaver,60000
732,Paige Morales,66029
733,Henry Smith,116969
734,John Jenkins,100000
735,Elizabeth Peck,40000
736,Kurt Flores,93940
737,Miguel Fowler,54445
738,Robert Walton,80000
739,James Bryant,130000
740,Katherine Randall,39343
741,Alexis Rivera,37731
742,Michael Bridges,91738
743,Joshua Williams,57189
744,Aaron Bradshaw,112635
745,Jon Norman,63218
746,Joshua Howard,112635
747,Patricia Harris,57081
748,Taylor Vance,100000
749,Tamara Osborn,81363
750,Jason Ford,50000
751,Sierra Schmidt,140000
752,Gary Smith,30000
753,Charles Fuller,64445
754,Jennifer Miller,39343
755,Barbara Aguilar,120000
756,Cory Heath,67938
757,Diana Dawson,43525
758,Charles Ward,67938
759,Daniel Frazier,80000
760,Tracy Williams,70000
761,Claire Smith,61111
762,Victor Brewer,5000
763,Valerie Swanson,113812
764,John Brown,50000
765,Sharon Young,20000
766,Theresa Wilson,56642
767,Christie Williams,105582
768,Bryan Garrett,12000
769,Wanda Hatfield,64445
770,Jared Torres,67938
771,Bethany Jones,101302
772,John Conway,93940
773,Mrs. Lori Johnson,72000
774,Thomas Tyler,109431
775,Dr. Adam Wilson Jr.,100000
776,Chad Davila,85000
777,Kristina Sanchez,140000
778,Brandi Rangel,150000
779,Sandra Barton,40000
780,Arthur Ayers,63218
781,Lisa Salazar,57081
782,Melissa Mitchell,67938
783,Danny Flowers,116969
784,Debra Kelly,120000
785,Colin Bowman,70000
786,Nancy Barber,121872
787,Johnny Dunn,20000
788,Keith Russell,24000
789,Maria Goodman,39343
790,Ricky Williams,20000
791,John Wang,20000
792,Angela Marshall,57189
793,Mark Yang,101302
794,Tom Leblanc,122391
795,Cheryl Bowen,12000
796,Juan Walker,61111
797,Matthew Ortega,63218
798,Adam Banks,43525
799,Susan Chapman,91738
800,Pamela Townsend,55794
801,Barbara David,20000
802,Dan Clark,60150
803,Shawn Martin,57189
804,Kimberly Donaldson,39343
805,Amber Lewis,91738
806,John Hansen,72000
807,Manuel Morris,66029
808,Steven Cunningham,122391
809,Rachel Joseph,101302
810,Mr. Scott Gonzalez DDS,63218
811,Dr. Christopher Hall MD,109431
812,Stacey Austin,100000
813,Erica Burke,109431
814,Kaylee Coleman,20000
815,Jade Martinez,55000
816,Heather Rivera,63218
817,Kimberly Cervantes,46205
818,Megan Dalton,105582
819,Hannah Harris,30000
820,Melissa Harris,66029
821,Brittney Robinson,56642
822,James Richard,46205
823,Brooke Newman,101302
824,Scott Lambert,122391
825,Shane Wright,113812
826,Marissa Brown,61111
827,Adrian Ramirez,122391
828,Christina Melton,120000
829,Joseph Potter,83000
830,Jake Love,100000
831,Matthew Brown,39891
832,William Baldwin,54445
833,Sarah Dixon,66029
834,Brandi Castro,46205
835,Stephen Hill,37731
836,Suzanne Webb,61111
837,Jessica Stanton,39343
838,Joshua Johnson,116969
839,Robert Whitehead,116969
840,Rodney Aguilar,61111
841,Gary Edwards,105582
842,Mr. Leon Snyder,91738
843,Daniel Dickson,122391
844,Michael Jenkins,37731
845,Marcus Valdez,40000
846,Yolanda Larson,56957
847,William Sanders Jr.,64445
848,Chad Wu,72000
849,David Chandler,105582
850,Russell Washington,83088
851,Melvin Brown,12000
852,Mrs. Sharon Garcia,60000
853,Carol Thompson,54445
854,Sean Jordan,93940
855,Austin Reed,60000
856,Miguel Wheeler,20000
857,Timothy Green,112635
858,Vanessa Johnson,91738
859,Kevin Newman,60000
860,Jeffrey Gray,30000
861,Craig Davis,113812
862,Olivia Prince,55794
863,Joanna Reynolds,80000
864,Christopher Ross,72000
865,Scott Oconnell,90000
866,John Stewart,24000
867,Angela Anderson,120000
868,Elizabeth Davis,112635
869,Jessica Bush,60150
870,Paul Thompson,50000
871,Robert York,112635
872,Nicholas Wolfe,66029
873,Franklin Cabrera,57081
874,Gabriel Shaw,64445
875,Chloe Fuentes,101302
876,Brandon Martinez,130000
877,Monica Hughes,100000
878,Christopher Hurley,20000
879,Erika Ramirez,10000
880,Jeffery Vaughan,5000
881,Justin Ortiz,64445
882,Keith Jones,20000
883,Paula Campbell,98273
884,Gregory Potts,50000
885,Angela Collins,120000
886,Pamela Doyle,105582
887,Jessica Wade,54445
888,Wesley Salas,24000
889,Timothy Arnold,101302
890,Andrew Hill,66029
891,Ashley Jones,140000
892,Richard Hernandez,72000
893,Jason Braun,60000
894,Amber Khan,122391
895,Deborah Castro,83000
896,Daniel Gillespie,80000
897,Brett Harris,55794
898,Austin Russell,39343
899,Justin Perry,80000
900,Elijah Bowers,55000
901,Lisa Green,43525
902,Austin Murillo,72000
903,Carrie Stewart,112635
904,Todd Steele,12000
905,Thomas Gilbert,61111
906,Jeffrey Brown,113812
907,Shari Stevens,39343
908,Michelle Frank,60150
909,Alexa Reyes,39891
910,Jacob Miller,10000
911,Tyler Shaw,66029
912,Tiffany Lang,101302
913,Robert Myers,60000
914,Kelly Hall,66029
915,Lisa Edwards,46205
916,Monica Combs,20000
917,Dawn Long,57189
918,Jeffrey Williams,83088
919,Sarah Bryant,43525
920,Evan Martin,57189
921,Valerie Miller,30000
922,Allison Rodriguez,105582
923,Angela Curtis,91738
924,Jacob Ross,66029
925,Greg Brown,83000
926,Timothy Lee,54445
927,Isabel Watson,120000
928,Russell Ramirez,80000
929,Sean Edwards,122391
930,Jared Rodriguez,70000
931,Timothy Williams,83088
932,Lawrence Green,24000
933,Michael Garner,70000
934,Shaun Lewis,39891
935,Eddie Hendrix,93940
936,Mr. Joshua Mahoney,121872
937,Natalie Wheeler,116969
938,Reginald Parsons,130000
939,Daniel Simpson,5000
940,Benjamin Steele,116969
941,Christopher Carroll,66029
942,Kenneth Roberts,57081
943,Rebecca Davis,150000
944,Ralph Hughes,130000
945,Kim Wilson,70000
946,David Pierce,20000
947,Brandy Lane,80000
948,Anthony Williamson,55794
949,Penny Thomas,70000
950,Mark Burke,60000
951,Brittany Cunningham,100000
952,Lisa Wright,56957
953,Jessica Murphy,20000
954,Kevin Merritt,20000
955,Raven Singh,81363
956,Alicia Riley,112635
957,James Leonard,93940
958,Ian Chan,100000
959,Susan Hoffman,121872
960,Eric Mason Jr.,24000
961,Jennifer Jackson,10000
962,Christine West,57081
963,Stephen Willis,100000
964,Kimberly Giles,101302
965,Makayla Payne,116969
966,Ashley Johnson,80000
967,Nancy Brandt,60150
968,Jessica Harris,72000
969,Audrey Cantu,67938
970,William English,90000
971,Jose Martin,60000
972,Michelle Rose,90000
973,Kevin Callahan,93940
974,Adam Taylor,60150
975,Jessica Morgan,83088
976,Melissa Velasquez,109431
977,Jaclyn Hall,57081
978,Donald Henry,56957
979,Robert Salazar,30000
980,John Bryant,61111
981,Parker Daniel,20000
982,Glen Martin,67938
983,Donna Duncan,60150
984,Alexander Smith,10000
985,Brian Clark,91738
986,Rhonda Padilla,5000
987,Joanna Gordon DDS,66029
988,Victoria Lopez,50000
989,Mary Allen,83000
990,Wendy Jones,61111
991,Teresa Roy,70000
992,Shirley Dean,54445
993,Javier Baker,93940
994,Andrew Hall,72000
995,Robert Nichols,109431
996,Shannon Patterson,130000
997,Carla Schneider,150000
998,Daniel Roberson,57189
999,James Griffin,101302
1000,Dan Barnett,12000
1001,Kathleen Ray,60150
1002,Maria Castillo,56957
1003,Jacqueline Davis,63218
1004,Kayla Mckay,72000
1005,Mrs. Jennifer Case MD,140000
1006,Brandi Johnson,66029
1007,Emily Cisneros,70000
1008,Lacey Smith,83000
1009,Lisa Yates,5000
1010,Kyle Foley,120000
1011,Michael Hudson,20000
1012,Scott Johnson,60150
1013,Roger Mccarthy,130000
1014,Christopher Park,46205
1015,Craig Irwin,63218
1016,Derrick Green,5000
1017,James Smith,91738
1018,Terry Garcia,40000
1019,Andrea Johnson,83000
1020,Jennifer Buck,46205
1021,Mary Christensen,60150
1022,Kevin Nielsen,39891
1023,Grace Salas,116969
1024,Alice Martin,150000
1025,Jennifer Santiago,100000
1026,Sandra Leach,46205
1027,Jose Coleman,70000
1028,Allison Garcia,113812
1029,Matthew Alexander,60150
1030,Jackson Davis,98273
1031,Jason Perez,72000
1032,Jane Mendoza,101302
1033,Hannah Morgan,60000
1034,Linda Williams,63218
1035,Leslie Ramos,43525
1036,Mr. Bobby Yang DDS,140000
1037,Edwin Smith Jr.,40000
