7538,Linda Johnson,5000
7516,Phillip Gonzalez,5000
8021,Elizabeth Buchanan,5000
7404,Kristen Stewart,5000
7391,Shannon James,5000
7384,Heather Macdonald,5000
7356,Chloe Stewart DDS,5000
7325,Kevin Ryan,5000
7297,Tracey Rodriguez,5000
7285,Alex Villa,5000
7218,Kirsten Edwards,5000
8402,Mary Young,5000
8721,Kristen Francis,5000
8670,Melinda Jennings,5000
8623,Angela Mendez,5000
8620,Elizabeth Pham,5000
8559,Beth Carpenter,5000
8529,Kenneth Goodman,5000
8520,Olivia Long,5000
8457,Marcia Zimmerman,5000
844,Russell Goodman,5000
10062,Connie Aguilar,5000
8327,Abigail David,5000
8283,Kevin Peterson,5000
8278,Miranda Hansen,5000
8244,Dr. Katrina Wallace,5000
8195,Melanie Pacheco,5000
8180,Taylor Carlson,5000
8129,Mr. William Carrillo,5000
8078,Sandra Taylor,5000
11961,Antonio Warner,5000
1237,Christopher Wood,5000
12369,Lisa Hunt,5000
12333,Tina Jordan,5000
12198,Dr. Glen Johnson DDS,5000
12127,Shane Rodriguez,5000
12023,Nicole Cabrera,5000
12002,Rebecca Bailey,5000
11977,Christopher Lopez,5000
11966,Linda Dunlap,5000
12435,Angela Lewis,5000
11809,Ashley Wilson,5000
11707,Jason Jones,5000
11665,Jeffrey Castaneda,5000
11623,Jose Forbes,5000
11591,Rachel Carrillo,5000
1157,Zachary George,5000
11445,Erin Johnson,5000
11390,Elizabeth Carter,5000
13020,Monica Lopez,5000
13461,Robert Harris,5000
13389,Emily Pope,5000
13385,Jeffrey Sanchez,5000
13368,Rebecca Park,5000
13340,Chelsey Phelps,5000
13175,Eric Hunter,5000
13166,Patrick Vasquez,5000
13159,Anthony Martinez,5000
13147,Kaitlin Smith,5000
11369,Lindsey Castro,5000
12928,Brittany Turner,5000
12912,Christopher Richard,5000
12906,Susan Cooper,5000
12702,John Hendricks,5000
12696,Marcus Smith,5000
12586,Janet Davidson,5000
12577,Kimberly Peterson,5000
12447,Sara Stone,5000
10229,Nancy Vasquez,5000
10665,Carol White,5000
10608,Haley Sanchez,5000
10593,Joseph Bowman,5000
10511,Nicole Stephenson,5000
10473,Dustin Schmitt,5000
10458,Elizabeth Jenkins,5000
10420,Cynthia Taylor,5000
10373,Mike Richards,5000
10325,James Obrien,5000
10768,Douglas Mitchell,5000
10216,Michael Robbins,5000
10199,Lindsay Stephens,5000
10172,Jessica Rivas,5000
10164,Sarah Lucas,5000
10143,Tiffany Brown,5000
10073,Karen Fuller,5000
10068,Cynthia Bowers,5000
3023,Jeffrey Gonzalez,5000
11087,Crystal Brady,5000
11342,Latasha Ramos,5000
11302,Jaime Coleman,5000
11289,Jimmy Garcia,5000
11272,Ashley Walter,5000
1127,Benjamin Bryant,5000
11266,Mario Garcia,5000
11253,Don Williams Jr.,5000
1118,Margaret Harris,5000
11089,Michael Hodges,5000
301,Henry Jones,5000
11071,Michelle Barker,5000
11050,Joel Miller,5000
11001,Adam Johnson,5000
10962,Marcus Garcia,5000
10958,Wendy Dyer,5000
1089,Anthony Reese,5000
10803,Jennifer Gallagher,5000
1077,Katherine Allen,5000
19,Sarah Hill,5000
2204,Gregory Garcia,5000
2110,Daniel Ryan,5000
2018,Jonathon Jimenez,5000
1996,David Gonzalez,5000
1991,Stephen Giles,5000
1984,Adam Patterson,5000
1980,Trevor Mitchell,5000
1968,Elizabeth Peters,5000
1938,Douglas Campbell,5000
2226,Meghan Morris,5000
1894,Dennis Nelson,5000
1870,Daniel Hebert,5000
1830,Andrea Moore,5000
1793,Kathleen Hurley,5000
1791,Zoe Bautista,5000
1785,Caroline Hartman,5000
176,Bethany Beck,5000
174,Eugene Perkins,5000
2549,Ashley George,5000
1349,Shannon Smith,5000
297,Tony Braun,5000
2965,Roger Mendez,5000
2926,Valerie James,5000
2894,John Lynch,5000
2805,Samantha Coleman,5000
2743,Christopher Lewis,5000
2664,Judith Smith,5000
2555,Amanda Doyle,5000
13496,Colton Harvey,5000
2494,Christopher Carson,5000
2490,Tyler Alvarado,5000
2471,Tyler Reed,5000
2358,Jeremy Fields,5000
2310,Susan Williams,5000
2268,Jeffrey Sloan,5000
2262,Vanessa Davis,5000
2237,Amanda Harris,5000
13702,Jill Martin,5000
14408,Marcus Wilkins,5000
14305,Lindsey Dawson,5000
14297,Kirk Allen,5000
14212,Michael Franklin,5000
14195,Sean Fitzpatrick,5000
14180,Kristen Lopez,5000
14086,Shawn Black,5000
13790,Martin Scott,5000
13721,Zachary Decker,5000
1617,Travis Green,5000
13664,Madeline Alvarado,5000
13661,Patty Leon,5000
13584,Lauren Thompson,5000
13548,Peter Evans,5000
13534,Peter Garner,5000
13533,Angela Anderson,5000
13511,Howard Russell,5000
1736,Brandon Watson,5000
14521,David Whitaker,5000
14467,Michael Allen,5000
1579,Joshua Green,5000
1529,Christopher Alvarado,5000
1524,Chad Carter,5000
1522,Kristin Silva,5000
14930,Heidi Guzman,5000
14879,Natasha Mccullough,5000
14842,Mary Santana,5000
1474,Carolyn Anderson,5000
14712,Patricia Taylor,5000
14667,Henry Middleton,5000
14636,Lauren Maxwell,5000
14619,Jesse Doyle,5000
14562,Wendy Gibbs,5000
14544,Jaclyn Beard,5000
14780,James Martinez,5000
5353,Maria Garcia,10000
5363,Chelsea Vincent,10000
5441,Todd Russo,10000
5445,Angela Perez,10000
5515,Stephanie Burns,10000
5521,Adam Fletcher,10000
5522,Jimmy Briggs,10000
5566,Nicole Becker,10000
5611,Gary Harrell,10000
5342,Margaret Wilson,10000
5247,Brenda Thompson,10000
5238,Sarah Harris,10000
5185,Reginald Farmer,10000
5112,Rebecca Bruce,10000
506,Susan Cox,10000
5051,Brenda Jones,10000
5043,Robert Solis,10000
4962,Patrick King,10000
4919,Laura Mendoza,10000
6069,Bethany Anderson,10000
6253,Stacy Ramirez,10000
6239,Jennifer Johnson,10000
6238,Steven Lewis,10000
6200,John Lopez,10000
62,Ronald Morris,10000
6184,Margaret Cummings,10000
6170,Anthony Lawrence,10000
6135,Terry Bailey,10000
6077,Adrian Allen,10000
5624,Mark Parker Jr.,10000
6044,Daniel Small,10000
6,Sarah Powell,10000
5916,Taylor Richardson,10000
5902,Patrick Mayer,10000
5899,Mr. Alexander Soto,10000
5897,Ashley Kirby,10000
5670,David Mendez,10000
5660,Kelly Bullock,10000
5639,Martha Jenkins,10000
3914,Jeffrey Morales,10000
410,Brian Calhoun,10000
4031,Melissa Bell,10000
4029,Alexander Robinson,10000
4013,Jesse Heath,10000
3982,Kristen Stone,10000
3971,Sandra Howell,10000
3965,James Miller,10000
3945,Richard Butler,10000
3921,Scott Ball,10000
4165,Jason Bailey,10000
3858,Daniel Sullivan,10000
3835,Brad Lee,10000
3750,Robert Poole,10000
3741,Christopher Rangel,10000
3593,Adam Hill,10000
3479,John Clark,10000
3311,Anthony Moore,10000
3277,Kimberly Farley,10000
3267,Zachary Contreras,10000
4569,Sharon Hall,10000
4900,Andrew Parker,10000
484,Brianna Flowers,10000
4813,Kaitlin Ingram,10000
4803,Richard White,10000
4797,Zachary Richards,10000
4763,Ashley Perez,10000
4715,Ashley Meyer,10000
4701,Kylie Rodriguez,10000
468,Shane Hernandez,10000
4914,Kelly Pham,10000
4515,Gregory Young,10000
4471,Stanley Mathis,10000
4410,Lynn Martinez,10000
4337,Gregory Lee,10000
425,Richard Jordan,10000
4181,David Mathews,10000
4168,Robert Campbell,10000
4167,Michael Anderson,10000
868,Elaine Sloan,10000
894,Anthony Hurst,10000
8936,Phyllis Hamilton,10000
8925,Ronald Woods,10000
8920,Edward Harper,10000
8854,Cindy Schroeder,10000
8826,Jeffrey Chaney,10000
8819,Frank Johnson,10000
8782,Bryan Carter,10000
8682,James Davis,10000
8952,Jeremy Doyle,10000
8664,Robin Weber,10000
8662,Isaac Martinez,10000
8610,David Franco,10000
8605,Kayla Brown,10000
8555,Bryan Booker,10000
8547,Benjamin Mathis,10000
8540,Taylor Nolan,10000
8419,Karen Humphrey,10000
8161,Ronald Brooks PhD,10000
9653,Andrew Blair,10000
6256,Brandi Hernandez,10000
9999,Jennifer Thompson,10000
9931,Thomas Williamson,10000
9885,William Gilbert,10000
9790,Carrie Trujillo,10000
9760,Adam Hubbard,10000
9753,Sarah Brown,10000
9678,Caroline Adams,10000
9655,Pamela Holmes,10000
8108,Alison Brooks,10000
9629,Zachary Calderon,10000
9487,Sarah Stewart,10000
9331,John Craig,10000
9211,Paul Wallace,10000
9171,Shelby Zavala,10000
9154,Julie Barrett,10000
9037,Craig Taylor,10000
8975,Scott Deleon,10000
8969,Luke Woods,10000
674,Ellen Freeman,10000
6958,Vicki Stafford,10000
6909,William Tate,10000
6863,Bradley Rogers,10000
6842,David Taylor,10000
6832,Heather Martinez,10000
6776,Alexander Vincent,10000
6774,Terry Walker,10000
6745,Jody Tucker,10000
6742,Sheri Thomas,10000
6984,Diane Weiss,10000
6718,Daniel Glass,10000
6675,Sabrina Smith,10000
6666,Tyler Hanson,10000
6596,Calvin Hernandez,10000
6570,Craig Baker,10000
6547,Cristian Ballard,10000
643,Holly Becker,10000
6417,Melissa Hill,10000
6359,Kristin Thomas,10000
7572,Jennifer Brown,10000
8107,Michael Warner,10000
8007,Victoria Franklin,10000
8005,Antonio Brooks,10000
7871,Angela Carr,10000
7741,Ashley Harrison,10000
7729,Anthony Glenn,10000
7630,Alexandra Mitchell,10000
7585,Travis Hess,10000
7575,Robert James,10000
6272,Angela Coleman,10000
7334,Richard Brown,10000
7328,Daniel Matthews,10000
7320,Amanda Sharp,10000
7279,Victoria Ross,10000
7241,Michelle Martinez,10000
72,Stephanie Ramirez,10000
7040,James Montoya,10000
7030,Natasha Edwards,10000
12118,Brandon Garcia,10000
1242,Jessica Williams,10000
1241,Darryl Sawyer,10000
12400,Michele Ward,10000
12374,Roger Estrada,10000
12370,Megan Turner,10000
1234,Debra Espinoza,10000
12246,Scott Chavez,10000
12241,Briana Porter,10000
12238,Amber Carter,10000
12440,Scott Nguyen,10000
12082,Courtney Mathews,10000
12074,Jack Stevens,10000
12062,Jason Stevens,10000
12000,Kimberly Wilkins,10000
11992,Melissa Cunningham,10000
11936,Joe Reed,10000
11916,Louis Griffin,10000
11876,Casey Mason,10000
11863,Logan Donaldson,10000
1287,Brianna Reeves,10000
1331,Isaiah Ortega,10000
13307,Daniel Carson,10000
13283,Andrew Hendricks,10000
13226,Kayla Spencer,10000
13169,Brandi Williams,10000
13091,Mark Moore,10000
13026,Brandon Silva,10000
1302,Tammie Zuniga,10000
12926,Jose Williams,10000
11854,Michael Holmes,10000
12788,Marisa Cameron,10000
12704,Danielle Jones,10000
12693,Rhonda Stevens,10000
12655,Tom Stewart,10000
1262,Jean Davies,10000
1260,Brittany Thomas,10000
12571,Donna Riley,10000
12568,Jessica Norman,10000
12495,Julian Schmidt,10000
10493,Christopher Miller,10000
10947,Jocelyn Macias,10000
10930,James Hunt,10000
10704,Anna Foster,10000
10702,Rebecca Watts,10000
1069,Michael Ryan,10000
1063,Teresa Martin,10000
10520,Kyle Scott,10000
10509,Melissa Phillips,10000
10502,Patricia Baird,10000
11005,Patrick Mata,10000
10483,William Erickson PhD,10000
10452,Diana Reed,10000
10406,Bradley Fisher,10000
10363,Melinda Wilson,10000
10315,Christopher Berger,10000
10220,Kevin Gill,10000
10165,Jordan Chen,10000
10043,Tiffany Garrett,10000
3203,Lauren Jenkins,10000
11353,Michelle Rose,10000
11826,Kristopher Key,10000
11785,David Contreras,10000
11778,Colleen Diaz,10000
11699,Stanley Moody,10000
11691,Brian Russell,10000
11666,Keith Hart,10000
11497,Jose Sanders,10000
11487,Anthony Kirk,10000
11450,Kenneth Hughes,10000
3137,Jeffrey Green,10000
11351,Jordan Page,10000
11328,Spencer Hartman,10000
11213,Anthony Harris,10000
11194,Donna Osborne,10000
11168,Katie Pena,10000
11086,Kelly Bryant,10000
11052,Kyle Brooks,10000
11026,Claire Stewart,10000
2052,Victor Jenkins,10000
2341,Joseph Byrd,10000
2244,Jennifer Garrett,10000
2239,Morgan Moyer DDS,10000
2228,Melissa Ramsey MD,10000
215,Jessica Bush,10000
2136,Mr. Andrew Knight,10000
2097,Ariel Thompson,10000
2090,Timothy Meza,10000
2068,Lisa Richardson,10000
2441,David West,10000
1972,Christina Murray,10000
1958,Thomas Scott,10000
1923,Gregory Bruce,10000
1884,Kaitlin Miller,10000
1851,Joshua Smith,10000
1840,Joseph Burnett,10000
1783,Adam Hale,10000
162,Benjamin Brown,10000
1570,Jerry Graves,10000
2688,Melissa Berry,10000
13311,Jason Anderson,10000
3121,Cristian Griffin,10000
3054,Jeremy Wright III,10000
2937,Troy Crawford,10000
2924,Valerie George,10000
290,Jason Ellis,10000
2848,Cynthia Small,10000
2738,Ryan Steele,10000
2724,Shawn Watson,10000
1530,Jennifer Clark,10000
2683,Levi Mccullough,10000
2629,Jonathan Gonzalez III,10000
2600,Megan Nichols,10000
2584,Julie Bowman,10000
2534,Joyce Wallace,10000
2529,Deanna Fuller,10000
252,George Lawrence,10000
2477,Jasmine Kelley,10000
2466,Samantha Harding,10000
13674,Michael Phelps,10000
13994,Jacob Barker,10000
13993,Karen Williams,10000
13935,Dominique Suarez,10000
13865,Karen Lopez,10000
1385,Andrew Day,10000
13848,Erica Brown,10000
13841,Howard Chapman,10000
13810,David Pruitt,10000
13761,Tammy Walker,10000
14992,Ashley Page,10000
13540,Ryan Oliver,10000
13495,Christopher Cox,10000
13478,Carol Lee,10000
13454,Joshua Bass MD,10000
1345,Nathan Johnson,10000
13445,Diana Davis,10000
13440,Alexis Davis,10000
13362,Derek Munoz,10000
14022,Jessica Hubbard,10000
14947,Karen Young,10000
14912,William Lara,10000
149,Amanda Perez,10000
14831,Teresa Gray,10000
14805,Raymond Barajas,10000
1479,George Hicks,10000
14784,Justin Brooks,10000
14727,Sheila Gonzalez,10000
1471,Mackenzie Brown,10000
14610,Edward Neal,10000
14560,Troy Lopez,10000
14432,Diana Morrison,10000
14242,George David MD,10000
14230,Joanna Miller,10000
14143,Jacqueline Kent,10000
14091,Gina Little,10000
13995,Andrew Stanton,10000
5650,Megan Stafford,12000
5685,Dylan Gray,12000
5539,Christine Baker,12000
558,Thomas Robinson,12000
5830,Ronald Flores,12000
5751,Carol Lopez,12000
5786,Mary Hall,12000
5812,Jasmine Turner,12000
5817,Theresa Roberts,12000
4929,Richard Turner,12000
5454,Daniel Burns,12000
5433,Antonio Sanders,12000
5420,Melissa Dennis,12000
5335,Tracy Johnson,12000
5325,Robert Mckenzie,12000
5269,Andrew Perkins,12000
525,Cynthia Thompson,12000
4996,Steven Dennis,12000
4973,Justin Reed,12000
3284,Debra Dunlap,12000
6401,Carlos Munoz,12000
6652,Rachel Everett,12000
6627,Cheryl Hicks,12000
6581,Andrew Beck,12000
6566,Gary Coleman,12000
6558,Maria Bartlett,12000
6503,Hannah Ramsey,12000
6502,Joseph Ingram,12000
645,Nancy Dalton,12000
6437,Cody Todd,12000
5833,Caitlin Nash,12000
6395,Darlene Torres,12000
6325,Phillip Moon,12000
63,Sonya Crawford,12000
6259,Jennifer Hale,12000
6258,Michael Fisher,12000
6198,Lisa Roberts,12000
6097,Gary Hughes,12000
5990,Michael Lewis,12000
5964,Aaron Thomas,12000
378,John Hernandez,12000
3948,Michael Johnson,12000
3915,Meghan Holloway,12000
3905,Jason Brown,12000
3903,Robin Mcconnell,12000
389,Aaron Sutton,12000
3886,Jeffrey Bean DVM,12000
3872,Michelle Patrick,12000
3850,Michael Mitchell,12000
3828,Glen Stephenson,12000
3993,Kathleen Duffy,12000
3738,Lauren Taylor,12000
3709,Amanda Ray,12000
3281,Allen Perkins,12000
3594,Thomas Davis,12000
3580,Kimberly Faulkner,12000
3519,Glenn Briggs,12000
3502,Jamie Lewis,12000
3302,Amanda Smith,12000
2734,Kara Smith,12000
4264,Matthew Campbell,12000
4889,Megan Brown,12000
4883,Elizabeth Johnson,12000
4868,James Williams DDS,12000
4839,Adam King,12000
4728,Kayla Conner,12000
471,Ian Giles,12000
4709,Troy Brown,12000
4599,Michael Rodriguez,12000
4276,Carrie Adams,12000
4912,Daryl Wagner,12000
4254,John Scott,12000
4235,Mr. Joseph Cain,12000
4211,Sarah Price,12000
4164,Kevin Anderson,12000
4154,Jordan Abbott,12000
4125,Gina Rowland,12000
4120,Troy Savage,12000
4108,Robert Branch,12000
4025,Joshua Smith,12000
8618,Connie Collier,12000
8847,Kristen Brooks,12000
8823,Teresa Guzman MD,12000
8796,Stephanie Schultz,12000
8762,Alan Gonzalez,12000
8728,Scott Gonzalez,12000
8673,Ashley Smith,12000
8669,Madison Frazier,12000
8666,Scott Torres,12000
8660,Nicholas Anderson,12000
8852,Clayton Roberts,12000
8571,Sean Gardner,12000
8562,Kenneth Wells,12000
8518,Emily Estrada,12000
8406,Jay Nelson,12000
8199,Tyler Velasquez,12000
8151,Sandra Gray,12000
8150,Daniel Elliott,12000
8149,John Jones,12000
8101,Matthew Graves,12000
9615,Jonathan Sheppard,12000
9994,Tyler Mcdonald,12000
9971,April Fernandez,12000
9918,Tyler Fowler,12000
9854,Steven Brown,12000
985,Tonya Robbins,12000
9845,Amy Fuller,12000
9838,Richard Horne,12000
9830,Paul Lopez,12000
9829,Dr. Robin Arnold,12000
8077,Matthew Cruz,12000
9571,Sharon Howard,12000
9550,Keith Holt,12000
9447,Tyler Smith,12000
9373,Danny Morgan,12000
9294,Spencer Davidson,12000
9097,Brianna Mccullough,12000
9076,Mark Wiggins,12000
9022,Tina Williams,12000
8986,Kevin Adkins,12000
6911,Hannah Crane,12000
7221,Daniel Avila,12000
7204,Clinton Roy,12000
7169,Becky Green,12000
7168,Mark Novak,12000
7160,Steven Watson,12000
713,Cassandra Wright,12000
7045,Brett Olson,12000
6981,Adam Brown,12000
696,Terri Norris,12000
727,Rachael Jackson,12000
6900,Austin Wong,12000
6886,Kyle Gould,12000
6879,John Adams,12000
685,Jesse Hill,12000
6836,Stephanie Price,12000
6830,Andrew Peterson,12000
6722,Jonathan Gilbert,12000
6697,Martha Wells,12000
6679,Laura Salazar,12000
7675,Emily Tucker,12000
8049,Adam Park,12000
8009,Kenneth Green,12000
788,Aaron Webster,12000
7857,Jennifer Smith,12000
7839,Sally Petty,12000
7833,Joshua Gomez,12000
7818,Robert Rowe,12000
7777,Crystal Edwards,12000
7769,David Williams,12000
6669,Dennis Coleman,12000
767,Alan Martin,12000
7545,Nancy Berry,12000
7540,Annette Barajas,12000
7440,William Jones,12000
7411,Wendy Mann,12000
7333,Melissa Golden,12000
7306,Kristina White,12000
7292,Sarah Perry,12000
7277,Mitchell Allen,12000
11692,Nancy Griffin,12000
11887,Michael Washington,12000
11879,Frank Reid,12000
11864,William Rogers,12000
1184,Bryce Williams,12000
11832,Joel Harris,12000
11805,Danielle Collins,12000
11724,Lauren Barrett,12000
1172,Christopher King,12000
11695,Richard Hall,12000
11994,Vernon Hopkins,12000
11662,William Wolf,12000
11593,Catherine Patel,12000
11545,Sheryl Valencia,12000
1151,Jacqueline Nichols,12000
11472,Ian Baxter,12000
11446,Allen Morris,12000
11345,Casey Mack,12000
11254,Rebecca Brown,12000
11247,George Goodman,12000
12519,Daniel Montes,12000
12974,Paula Gardner,12000
12927,Whitney Wolfe,12000
12891,Michael Mcgee,12000
12884,Julie Sloan,12000
12867,Eileen Mcbride,12000
12818,Natasha Fernandez,12000
12806,Tammy Bowman,12000
12744,Amanda Anderson,12000
12710,Shelby Leonard,12000
11236,Brittany Stephens,12000
12506,Jason West,12000
1246,Megan Sanchez,12000
12390,Brad Ali,12000
12173,Samantha Thomas,12000
12154,Victoria Nelson,12000
1214,Peter Hobbs,12000
121,Troy Hanna,12000
12052,Michelle Johnson PhD,12000
12051,Joshua Hooper,12000
10310,Anne Stevens,12000
10529,Michael Lee,12000
10446,Erin Gray DDS,12000
10437,Christopher Hancock,12000
10425,Eric Collins,12000
1039,Scott Morris,12000
10369,Craig Parker,12000
10336,Julia Dean,12000
10335,Kevin Brown Jr.,12000
1032,Brittany Richardson,12000
10571,Benjamin Foster,12000
10308,John Gutierrez,12000
10306,Christy Weeks,12000
1026,Jason Moreno,12000
10225,Kelly Conway,12000
10205,Jennifer Watts,12000
10182,Katherine Jackson,12000
10174,Jennifer Coleman,12000
1003,April Young,12000
10002,Cynthia Blair,12000
10991,Destiny Burke,12000
11196,Jennifer White,12000
11160,George Combs,12000
1114,Kristin Johnson,12000
11126,Teresa Daniel,12000
11117,James Duncan,12000
11100,Suzanne Carpenter,12000
11051,Jennifer Ortiz,12000
11037,Shawn Downs,12000
11015,Edward Williams,12000
3196,Stacy Johnson,12000
10875,Shannon Alvarez,12000
10834,Kevin Martin,12000
10754,Benjamin Davies,12000
10743,Colleen Stephenson,12000
10684,Julie Lee,12000
10681,Susan Carroll,12000
10656,Kara Ibarra,12000
10586,Richard Scott,12000
1542,Lee Meadows,12000
1779,Jeremy Patton,12000
1777,Shane Carroll,12000
1741,Jacob Stark,12000
1703,George Miller,12000
1686,Jodi Christian,12000
1677,Anita Alexander,12000
158,Martin Reyes,12000
1562,Jeremy Dixon,12000
155,Dennis Avery,12000
1828,Linda Reed,12000
1535,Lisa Allen,12000
1516,Lynn Roach MD,12000
1503,Andrea Ryan,12000
14977,David Jackson,12000
14967,Susan Anderson,12000
14961,Dr. Erika Griffin,12000
14951,Amy Ramirez,12000
14940,Kristen Pitts,12000
14926,Alicia Smith,12000
2198,Sandra Riley,12000
13004,Jonathan Watkins,12000
3252,Roger Thompson,12000
3064,Christine Marshall,12000
2964,Martha York,12000
2914,Kathryn Doyle,12000
2830,Nicole Henry,12000
2782,Miranda Obrien,12000
2716,Pamela Robinson,12000
2242,Thomas Compton,12000
13011,Nathan Carter,12000
2195,Casey Richard,12000
2174,Wendy Briggs MD,12000
2102,Michael Combs,12000
2017,Kathy Greene,12000
2014,Theodore Williamson,12000
1954,Aaron Young,12000
1929,Michael Myers,12000
1921,Jacob Lopez,12000
1878,Patrick Peck,12000
13301,Sabrina Reilly,12000
14150,Ryan Lee,12000
13976,Steven Gibbs,12000
13921,Steven Jones,12000
13776,William West,12000
13705,Danielle Roberts,12000
13690,Jonathan Guerra,12000
13682,Michelle Maynard,12000
13668,Brian Patterson,12000
13666,Michael Jones,12000
14888,Brian Velasquez,12000
13284,Charles Garrett,12000
13202,Sandra Lowery,12000
13181,Rebecca Jones,12000
13149,Audrey Deleon,12000
13108,Mark Diaz,12000
13107,Terry Torres,12000
13103,Marie Ford,12000
1303,Amy Valdez,12000
14925,Karen Dudley,12000
14353,William Murphy,12000
14225,Mark Anderson,12000
14862,Nicholas Porter,12000
14837,Tony Lynch,12000
14806,James Weeks,12000
14798,Brian Livingston,12000
14762,Joanna Andrews,12000
14703,Ryan Collins,12000
14652,Monica Gonzales,12000
14615,Caitlyn Evans,12000
14556,Rhonda Coleman,12000
14577,Laura Harris,12000
14376,John Sanchez,12000
14393,Ann Spencer,12000
14396,Jo Whitney,12000
14422,Samantha Lopez,12000
14427,Andrew Shaw,12000
14428,Michael Austin,12000
14490,Diana Baldwin,12000
5586,Brittany Martin,20000
5424,Stephanie Chavez,20000
5202,Anthony Vincent,20000
5196,Jorge Lang,20000
5161,Michelle Young,20000
5145,Joseph Martin,20000
5108,Dawn Kelly MD,20000
5104,Dale Cuevas,20000
5086,Kerri Rogers,20000
5067,Daniel Faulkner,20000
5058,Lauren Sampson,20000
495,Amy Byrd,20000
4858,Charles Carey,20000
4856,Laura Rodriguez,20000
4819,Sarah Wilson,20000
4789,Michelle Smith,20000
4779,Jenna Sanchez,20000
5926,Karen Walters,20000
624,Zoe Garner,20000
6223,Douglas Collins,20000
6183,Melissa Chandler,20000
6180,Lindsay Fletcher,20000
6081,Tammie Orr,20000
6075,Julie Hicks,20000
6005,Kathryn Marks,20000
5938,Jack Carter,20000
5595,Cory Lewis,20000
5905,Michael Foster,20000
5788,Lynn Moore,20000
5710,Peter Adams,20000
5709,Dr. Holly Benson,20000
5686,Pamela Mahoney,20000
5648,Renee Bentley,20000
5647,Amy Kelly,20000
5597,Megan Phillips,20000
3224,Mr. Brent Williams,20000
3823,Willie Swanson,20000
3680,Chelsea Farrell,20000
3676,Janice Marshall,20000
3643,Diane Garrison,20000
3600,Joann Lopez,20000
3532,Joshua Harris,20000
338,Brenda Anderson DDS,20000
3237,Mark Ramirez MD,20000
